num,score
483926,0.445454545
SPAQ09547,0.2486
15455,0.394270833
979254,0.68851
OUTDOOR1168,1
332710,0.25
CUHKPQ18138,0
PN4015373,0.718
CUHKPQ15333,0
1188656,0.41493
PORTRAIT2272,1
772844,0.362318841
747982,0.383663366
CUHKPQ9832,1
CUHKPQ10102,1
CUHKPQ15200,0
936513,0.398907104
CUHKPQ9521,1
CUHKPQ9763,1
CUHKPQ25764,0
59670,0.438645418
CUHKPQ13436,0
CUHKPQ1259,1
PN4000923,0.717
PN4065623,0.867
SPAQ07236,0.205
CUHKPQ1662,1
709982,0.416384181
137429,0.660511364
PSA3433,1
230,0.692814371
PN4083502,0.758
PN4042008,0.705
NG1750,1
778226,0.35
626979,0.385232068
179384,0.355519481
SPAQ06477,0.32
662719,0.679166667
CUHKPQ4452,1
CUHKPQ13978,0
45341,0.364125561
1243774,0.70952
CUHKPQ26141,0
FA442,0.766531655
NG3534,1
SPAQ02357,0.373
CUHKPQ10804,0
GLAMOUR2660,1
CUHKPQ26111,0
PN4041887,0.8
CUHKPQ3905,1
103357,0.430798479
GLAMOUR1324,1
CUHKPQ25833,0
CUHKPQ24382,0
298834,0.352957746
PORTRAIT2385,1
75575,0.365745856
234467,0.302684564
CUHKPQ16530,0
OUTDOOR650,1
SPAQ04855,0.2575
CUHKPQ2940,1
CUHKPQ19017,0
CUHKPQ5450,1
PORTRAIT1295,1
1228486,0.73158
949416,0.457723577
PORTRAIT2487,1
CUHKPQ19053,0
CUHKPQ12815,0
CUHKPQ20452,0
CUHKPQ18269,0
PORTRAIT2826,1
PORTRAIT2869,1
CUHKPQ7988,1
CUHKPQ17687,0
SPAQ04799,0.3133
CUHKPQ8155,1
NG4092,1
231318,0.381040892
62413,0.4272
CUHKPQ17206,0
541800,0.702659574
PN4022286,0.805
NG3700,1
CUHKPQ265,1
CUHKPQ17736,0
CUHKPQ28761,0
CUHKPQ13620,0
CUHKPQ15976,0
CUHKPQ19094,0
CUHKPQ2899,1
4435,0.373461538
SPAQ07312,0.26
PN540095,0.81
69727,0.444318182
CUHKPQ7214,1
CUHKPQ12564,0
710595,0.404591837
CUHKPQ7527,1
SPAQ07077,0.375
PN4061679,0.742
674482,0.417647059
CUHKPQ7250,1
171514,0.447555556
158549,0.449077491
CUHKPQ18238,0
SPAQ05799,0.3489
CUHKPQ5965,1
108890,0.682105263
CUHKPQ12195,0
PN559820,0.763
PN4010892,0.853
924050,0.720125786
CUHKPQ3820,1
NG2022,1
CUHKPQ16916,0
CUHKPQ26637,0
CUHKPQ14236,0
CUHKPQ659,1
CUHKPQ1989,1
GLAMOUR1861,1
OUTDOOR1827,1
CUHKPQ2501,1
NG2808,1
CUHKPQ7694,1
PN3167440,0.705
168182,0.40875
83939,0.431835206
CUHKPQ7360,1
CUHKPQ1663,1
CUHKPQ7124,1
CUHKPQ15234,0
CUHKPQ17762,0
CUHKPQ18202,0
733281,0.41849711
CUHKPQ7687,1
CUHKPQ6624,1
CUHKPQ25134,0
20146,0.454185022
PN7007848,0.872
PN4065624,0.75
PORTRAIT1780,1
PN4033322,0.852
PN2332299,0.813
CUHKPQ26228,0
12816,0.376165803
CUHKPQ1518,1
JX135,1
PN1714357,0.833
CUHKPQ3171,1
PN4030330,0.683
CUHKPQ6613,1
384177,0.339545455
CUHKPQ16701,0
CUHKPQ28940,0
248955,0.394897959
FA387,0.932876595
NG2775,1
CUHKPQ21027,0
CUHKPQ27103,0
146994,0.434161491
PORTRAIT1996,1
CUHKPQ26429,0
NG3809,1
CUHKPQ12661,0
CUHKPQ2061,1
625703,0.700806452
CUHKPQ3512,1
CUHKPQ10979,0
PN4082725,0.727
PN2716914,0.725
CUHKPQ26449,0
SPAQ06681,0.2486
442899,0.743853821
PN1158798,0.757
PN4053005,0.722
CUHKPQ7433,1
CUHKPQ12634,0
46033,0.390188679
PN4072685,0.733
CUHKPQ3595,1
CUHKPQ6097,1
417,0.390066225
CUHKPQ19038,0
123078,0.400555556
542492,0.335911602
89826,0.332972973
JX802,0
CUHKPQ15890,0
CUHKPQ26710,0
82510,0.354166667
CUHKPQ5590,1
66967,0.385925926
1240294,0.78723
NG1346,1
JX583,0
PN4016881,0.762
PN3029112,0.843
CUHKPQ26976,0
PORTRAIT2913,1
PSA3141,1
PORTRAIT1186,1
PN2588806,0.727
JX249,1
PSA716,1
CUHKPQ18805,0
OUTDOOR735,1
CUHKPQ4075,1
PSA2810,1
268,0.307741935
NG832,1
PORTRAIT3914,1
CUHKPQ12607,0
SPAQ00226,0.3546
PN4029484,0.727
PN2172012,0.9
985451,0.6942
CUHKPQ19819,0
PN4020071,0.733
SPAQ09970,0.0567
689641,0.685314685
CUHKPQ28187,0
CUHKPQ13155,0
CUHKPQ15599,0
CUHKPQ26314,0
812049,0.375789474
314628,0.730481283
NG2070,1
CUHKPQ3008,1
NG3339,1
630815,0.363498099
CUHKPQ8330,1
CUHKPQ23510,0
CUHKPQ16312,0
CUHKPQ28247,0
PN4005662,0.667
PN3031122,0.722
PN4060216,0.75
CUHKPQ18845,0
CUHKPQ15256,0
CUHKPQ12855,0
CUHKPQ13380,0
PN4021885,0.782
PORTRAIT3688,1
CUHKPQ2565,1
PN472744,0.825
GLAMOUR879,1
126749,0.385766423
PN2575980,0.745
CUHKPQ11018,0
AM821,0.3833334
PSA2985,1
400470,0.351953125
768041,0.445205479
GLAMOUR1277,1
913040,0.38742515
CUHKPQ11093,0
125048,0.353928571
CUHKPQ19324,0
CUHKPQ13883,0
186994,0.704411765
NG1592,1
CUHKPQ13349,0
CUHKPQ9559,1
CUHKPQ11978,0
CUHKPQ16647,0
PN1440317,0.783
PN4048924,0.683
1193153,0.73846
SPAQ00538,0.2415
CUHKPQ24095,0
685473,0.742021277
CUHKPQ21079,0
CUHKPQ18005,0
NG1046,1
CUHKPQ18991,0
SPAQ02149,0.2808
CUHKPQ17570,0
95544,0.344827586
497686,0.664646465
PN4001587,0.717
753566,0.382125604
CUHKPQ6500,1
SPAQ01945,0.1767
CUHKPQ26350,0
CUHKPQ13398,0
CUHKPQ6226,1
GLAMOUR1961,1
PN972453,0.788
CUHKPQ20670,0
CUHKPQ27161,0
CUHKPQ1310,1
CUHKPQ29294,0
CUHKPQ29682,0
FA393,0.930632606
CUHKPQ24679,0
CUHKPQ15250,0
CUHKPQ3264,1
PN4016343,0.75
52655,0.458152174
CUHKPQ17835,0
455488,0.720982143
NG2316,1
CUHKPQ3853,1
GLAMOUR2532,1
NG3095,1
103702,0.740659341
PN4047263,0.733
PN4013991,0.705
85938,0.721632653
GLAMOUR1165,1
CUHKPQ7525,1
PSA3295,1
CUHKPQ14501,0
PN2390726,0.712
CUHKPQ15062,0
565354,0.390776699
PN4077171,0.773
CUHKPQ22831,0
16126,0.450769231
PORTRAIT4265,1
289912,0.382071713
CUHKPQ14182,0
PN2263962,0.71
OUTDOOR1659,1
NG2871,1
396698,0.4
CUHKPQ21097,0
173858,0.449137931
SPAQ10865,0.375
NG3573,1
723629,0.438787879
CUHKPQ28692,0
CUHKPQ20337,0
CUHKPQ9579,1
CUHKPQ11531,0
SPAQ04363,0.1186
CUHKPQ4338,1
GLAMOUR2525,1
PSA2395,1
CUHKPQ19774,0
SPAQ07942,0.2157
125153,0.391304348
58482,0.384489796
283627,0.74609375
PN4087638,0.683
PN3031794,0.825
CUHKPQ18689,0
CUHKPQ23327,0
CUHKPQ16668,0
PN1447132,0.773
SPAQ08830,0.3675
650077,0.743778802
CUHKPQ9264,1
960356,0.3605
102434,0.368897638
350897,0.422605364
874255,0.392307692
542224,0.707291667
CUHKPQ14748,0
192929,0.383214286
CUHKPQ9357,1
PN4002597,0.727
PN4074389,0.92
CUHKPQ18370,0
840593,0.440865385
PORTRAIT3741,1
714211,0.440127389
PSA3317,1
PN4003872,0.755
AM389,0.3766666
661654,0.378623188
CF741,0.7066666
64355,0.453030303
GLAMOUR1137,1
CUHKPQ24654,0
878442,0.373295455
CUHKPQ16622,0
PN7006466,0.885
PORTRAIT2429,1
964149,0.38065
SPAQ04475,0.38
PN4002980,0.76
704108,0.39244186
699679,0.680082988
PN4056122,0.953
770007,0.396774194
PN4027912,0.702
CUHKPQ22814,0
CUHKPQ6578,1
1142844,0.73086
CUHKPQ5246,1
CUHKPQ18289,0
OUTDOOR1121,1
1214678,0.74167
CUHKPQ22508,0
CUHKPQ2601,1
429045,0.775565611
CUHKPQ22397,0
CUHKPQ19686,0
901459,0.700395257
PSA2362,1
CUHKPQ22575,0
49082,0.732894737
CUHKPQ11447,0
PN4027718,0.722
NG3415,1
PN4046958,0.743
CUHKPQ8261,1
NG1857,1
PN2573372,0.708
99180,0.698833819
CUHKPQ1694,1
PN3014137,0.717
276116,0.703562341
CUHKPQ764,1
CUHKPQ26100,0
NG2460,1
PORTRAIT3731,1
CUHKPQ1219,1
GLAMOUR2240,1
845398,0.448239437
CUHKPQ16165,0
PN1370526,0.798
10534,0.728436019
CUHKPQ8001,1
CUHKPQ12761,0
398283,0.73015873
365559,0.440306122
473898,0.352336449
PN4082836,0.803
SPAQ10901,0.2171
CUHKPQ1891,1
199340,0.391197183
CUHKPQ27091,0
476544,0.451630435
SPAQ03527,0.2908
645445,0.392
PN2373793,0.722
562795,0.435555556
CUHKPQ24245,0
CUHKPQ11244,0
CUHKPQ20487,0
4708,0.393436293
GLAMOUR1944,1
CUHKPQ4817,1
46171,0.377011494
1178404,0.66329
PORTRAIT3333,1
NG1895,1
CUHKPQ20145,0
86226,0.391666667
CUHKPQ1126,1
PSA1460,1
929426,0.382035928
OUTDOOR841,1
PN4041246,0.742
PSA916,1
CUHKPQ13616,0
PORTRAIT3123,1
348622,0.286792453
29271,0.444852941
CUHKPQ18599,0
CUHKPQ3401,1
CUHKPQ23980,0
4215,0.326070039
PORTRAIT946,1
CUHKPQ3475,1
PN4063399,0.742
CUHKPQ25881,0
PN4064697,0.74
CUHKPQ5262,1
PORTRAIT3156,1
CUHKPQ24296,0
PN4046134,0.717
GLAMOUR1803,1
PN1993346,0.74
99904,0.389236111
PN1570601,0.823
PN4049337,0.745
CUHKPQ21594,0
CUHKPQ7274,1
224748,0.424137931
SPAQ00045,0.0871
PN4001763,0.778
SPAQ09987,0.185
CM729,0.83
CUHKPQ25195,0
CUHKPQ14732,0
PN4030003,0.712
PORTRAIT2670,1
53676,0.346794872
CUHKPQ16632,0
CUHKPQ12947,0
PORTRAIT3513,1
CUHKPQ27916,0
CUHKPQ11724,0
CUHKPQ3296,1
282861,0.349446494
115471,0.455737705
PN2410742,0.755
CUHKPQ4379,1
SPAQ11014,0.37
SPAQ10833,0.1629
797970,0.390740741
SPAQ03591,0.3964
509567,0.697512438
879967,0.307594937
10229,0.4578125
CUHKPQ15791,0
9926,0.360220994
32144,0.394196429
PORTRAIT4152,1
PSA2992,1
717101,0.395375723
CUHKPQ11200,0
CUHKPQ9668,1
640671,0.426605505
CUHKPQ17720,0
CUHKPQ13700,0
CUHKPQ18721,0
1210820,0.42826
CUHKPQ15382,0
656863,0.339111111
332169,0.36184739
819855,0.754205607
CUHKPQ15658,0
CUHKPQ29678,0
CUHKPQ8551,1
PN2646339,0.758
GLAMOUR1583,1
CUHKPQ18546,0
674856,0.694444444
16227,0.392820513
OUTDOOR752,1
38965,0.458389262
12600,0.438888889
316893,0.414229249
CUHKPQ1349,1
PN4008560,0.745
25213,0.374729242
933736,0.382320442
PN4027503,0.843
CUHKPQ17084,0
CUHKPQ7060,1
92261,0.358966565
CUHKPQ3953,1
PN4070288,0.918
PN4030756,0.667
317772,0.320863309
PSA3000,1
CUHKPQ14265,0
CUHKPQ16830,0
334299,0.397044335
PSA2669,1
PN4000614,0.89
CUHKPQ15208,0
5634,0.455095541
CUHKPQ2223,1
CUHKPQ409,1
CUHKPQ11198,0
GLAMOUR1090,1
261949,0.403296703
PN4049848,0.782
46651,0.403076923
PN484342,0.77
GLAMOUR2454,1
PSA2416,1
126231,0.440074906
CUHKPQ12373,0
CUHKPQ24625,0
CUHKPQ18611,0
PORTRAIT3711,1
CUHKPQ933,1
241118,0.365972222
PN7006619,0.788
276957,0.672160356
NG1374,1
NG3784,1
PN2873625,0.822
GLAMOUR1386,1
CUHKPQ10541,0
CUHKPQ14032,0
OUTDOOR1587,1
AF1462,0.7866666
PN4086019,0.703
CUHKPQ22558,0
PSA2732,1
CUHKPQ127,1
AF1540,0.2766666
CUHKPQ14375,0
PN4057712,0.712
CUHKPQ14097,0
CUHKPQ22491,0
CUHKPQ23964,0
PORTRAIT1759,1
301024,0.332178218
JX273,1
416428,0.34743083
773949,0.374
GLAMOUR969,1
PN4043161,0.808
CUHKPQ10820,0
862598,0.417391304
PSA3221,1
CUHKPQ11732,0
SPAQ01649,0.2991
896976,0.73490566
GLAMOUR976,1
SPAQ09441,0.11
OUTDOOR495,1
CUHKPQ19276,0
396394,0.408888889
CUHKPQ27974,0
491203,0.78056872
733486,0.702941176
128213,0.391752577
AF1661,0.7366666
AM298,0.39
CUHKPQ6009,1
CUHKPQ13670,0
PORTRAIT3587,1
AF1622,0.78
1245248,0.724
1208318,0.75714
CUHKPQ17748,0
CUHKPQ9168,1
41324,0.372033898
NG2729,1
CUHKPQ15496,0
405974,0.37740113
PN1440410,0.8
771823,0.396714579
PN4030334,0.73
CUHKPQ29190,0
CUHKPQ28867,0
825722,0.676878613
SPAQ10926,0.3414
PN4080370,0.773
NG3246,1
111689,0.448039216
CUHKPQ5219,1
PN2735365,0.895
PN4006073,0.722
PN4063932,0.733
NG2780,1
CF648,0.93
CUHKPQ1604,1
CUHKPQ12997,0
CUHKPQ15623,0
438565,0.394029851
NG1034,1
NG3005,1
CUHKPQ6685,1
CUHKPQ17855,0
CUHKPQ5652,1
CUHKPQ29503,0
SPAQ10131,0.2738
CUHKPQ5947,1
CUHKPQ16207,0
CUHKPQ29244,0
SPAQ02358,0.239
CUHKPQ7800,1
597917,0.424637681
SPAQ07016,0.2443
580982,0.714356436
CUHKPQ21678,0
CM708,0.7966666
CUHKPQ16325,0
CF295,0.76
CUHKPQ25018,0
CUHKPQ526,1
CUHKPQ5342,1
488345,0.374336283
AM1752,0.78
CUHKPQ28638,0
1246694,0.66923
SPAQ02262,0.27
CUHKPQ9140,1
CUHKPQ186,1
CUHKPQ13725,0
GLAMOUR2090,1
38946,0.397333333
AF1946,0.34
CUHKPQ24047,0
11536,0.734042553
CUHKPQ8068,1
CUHKPQ19430,0
CUHKPQ11652,0
PN4031172,0.73
CUHKPQ12946,0
CUHKPQ1834,1
98473,0.442696629
276359,0.441577061
CUHKPQ10092,1
GLAMOUR1239,1
CUHKPQ23576,0
SPAQ02553,0.2488
CUHKPQ28383,0
NG3050,1
PN580862,0.725
CUHKPQ21902,0
290818,0.432539683
CUHKPQ12420,0
676560,0.345701357
SPAQ06152,0.2129
PN4027133,0.742
PN4074640,0.763
CUHKPQ19499,0
1213744,0.68696
CUHKPQ26076,0
CUHKPQ25952,0
CUHKPQ5605,1
PORTRAIT2017,1
AM366,0.4333334
CF673,0.8366666
CUHKPQ20097,0
CUHKPQ1922,1
445022,0.720283019
CUHKPQ14997,0
NG2665,1
PN4034130,0.822
PN4064119,0.793
CUHKPQ16954,0
CUHKPQ23533,0
CUHKPQ3458,1
CUHKPQ26021,0
CUHKPQ10621,0
CUHKPQ18259,0
JX327,1
SPAQ08088,0.11
CUHKPQ16933,0
PN1939932,0.868
341759,0.457768924
CUHKPQ7728,1
PN2153525,0.878
JX721,0
CUHKPQ10357,1
SPAQ03239,0.3821
60457,0.454074074
945127,0.397580645
CUHKPQ28785,0
AM1382,0.4233334
JX138,1
CUHKPQ7277,1
PSA2171,1
AF1929,0.74
1245542,0.72564
241483,0.398943662
OUTDOOR1443,1
PN4010664,0.697
706785,0.390728477
CUHKPQ3020,1
CUHKPQ11903,0
278102,0.388704319
PN4016242,0.767
PORTRAIT1525,1
CUHKPQ2857,1
PSA776,1
CUHKPQ18725,0
CUHKPQ23881,0
CUHKPQ18210,0
7274,0.322779923
PN4020090,0.75
CUHKPQ6525,1
CUHKPQ14046,0
PN651476,0.758
483951,0.283783784
PSA1368,1
944189,0.384210526
SPAQ09243,0.3529
JX162,1
GLAMOUR1102,1
NG2036,1
PN4088711,0.755
AM77,0.84
497577,0.710954064
CUHKPQ12544,0
CUHKPQ15575,0
PN4072164,0.758
828436,0.435021097
GLAMOUR980,1
CUHKPQ5954,1
CUHKPQ27015,0
120350,0.303618421
910330,0.714705882
CUHKPQ10347,1
CUHKPQ29633,0
PORTRAIT1773,1
5400,0.710992908
PN4078807,0.842
980912,0.74174
PN4042757,0.702
NG3995,1
PN4047353,0.367
CUHKPQ29600,0
PSA2586,1
723160,0.321153846
CUHKPQ28630,0
CUHKPQ16273,0
PORTRAIT2953,1
NG3258,1
CUHKPQ3872,1
21396,0.339784946
CUHKPQ22453,0
83677,0.334926471
NG2048,1
CUHKPQ29628,0
PN4012626,0.73
1170547,0.73846
PORTRAIT1696,1
CUHKPQ26479,0
CUHKPQ9695,1
CUHKPQ9956,1
CUHKPQ9891,1
PSA2210,1
NG2575,1
59934,0.37810219
CUHKPQ4040,1
PN2908093,0.705
CUHKPQ5210,1
OUTDOOR1431,1
CUHKPQ2023,1
43002,0.717197452
PN4077488,0.767
CUHKPQ14833,0
JX136,1
288303,0.405726872
CUHKPQ10717,0
OUTDOOR1063,1
PN4057799,0.717
CUHKPQ4611,1
JX514,0
NG1975,1
CUHKPQ14204,0
NG3532,1
PN4045425,0.788
PN768025,0.833
SPAQ09337,0.2478
PORTRAIT2916,1
PN4019932,0.712
NG1009,1
NG1143,1
PN4042415,0.788
301785,0.68018018
CUHKPQ7443,1
118840,0.356386293
13811,0.375829384
NG2185,1
CUHKPQ17673,0
CUHKPQ14649,0
CUHKPQ21813,0
CUHKPQ21671,0
GLAMOUR2583,1
CUHKPQ11287,0
OUTDOOR599,1
CUHKPQ22226,0
501718,0.682954545
808322,0.357534247
CUHKPQ20678,0
CUHKPQ21863,0
CUHKPQ14148,0
PSA2626,1
CUHKPQ29631,0
629978,0.44379845
1180443,0.70556
NG3390,1
CUHKPQ23573,0
CUHKPQ27139,0
CUHKPQ16271,0
NG3633,1
CUHKPQ29396,0
PN1824831,0.4
NG3029,1
803621,0.375438596
633779,0.722580645
PORTRAIT4112,1
685385,0.384729064
421771,0.739444444
289246,0.357777778
CUHKPQ3989,1
CUHKPQ13526,0
PSA1586,1
CUHKPQ8577,1
NG2962,1
AF1897,0.79
CUHKPQ19421,0
CUHKPQ19146,0
52478,0.711627907
CUHKPQ3040,1
CUHKPQ768,1
PSA3159,1
CUHKPQ25517,0
OUTDOOR1608,1
SPAQ05487,0.1944
CUHKPQ11858,0
GLAMOUR1623,1
CUHKPQ24595,0
NG1194,1
CUHKPQ15457,0
20342,0.452066116
CUHKPQ11584,0
AM1776,0.7733334
CUHKPQ22095,0
478658,0.325405405
338187,0.36
30593,0.700869565
NG1626,1
281267,0.431408776
574419,0.370886076
CUHKPQ26663,0
SPAQ10968,0.2986
CUHKPQ7168,1
GLAMOUR1237,1
OUTDOOR683,1
578575,0.663874346
NG3129,1
PN4058043,0.715
1176521,0.39667
NG1945,1
CUHKPQ17851,0
SPAQ02059,0.16
PORTRAIT1144,1
CUHKPQ25617,0
SPAQ02203,0.335
CUHKPQ8874,1
CUHKPQ22254,0
CUHKPQ17763,0
PN1784139,0.787
SPAQ04175,0.1471
AM1997,0.8866666
PORTRAIT1269,1
PORTRAIT3665,1
GLAMOUR693,1
450550,0.743853821
PSA2264,1
CUHKPQ22363,0
SPAQ07663,0.315
PSA2706,1
OUTDOOR761,1
CUHKPQ2344,1
CUHKPQ28701,0
CUHKPQ28320,0
CUHKPQ17820,0
CUHKPQ18515,0
PN4024724,0.762
458667,0.437267081
PN2483868,0.8
CUHKPQ9298,1
NG3580,1
61417,0.438888889
GLAMOUR627,1
PN7010252,0.712
PSA1983,1
PN7002535,0.817
CUHKPQ14818,0
PN4058784,0.728
CUHKPQ20019,0
CUHKPQ23767,0
SPAQ06996,0.1156
826565,0.4595
CUHKPQ13938,0
CUHKPQ17399,0
CUHKPQ7928,1
451442,0.439259259
GLAMOUR2486,1
1252523,0.70408
PSA1993,1
NG1883,1
NG2257,1
PN1095391,0.783
OUTDOOR927,1
CUHKPQ12019,0
PORTRAIT1833,1
77127,0.370175439
550439,0.75078534
CUHKPQ26724,0
AF983,0.72
PN1999015,0.778
CUHKPQ26368,0
823424,0.278211009
CUHKPQ28083,0
15561,0.396756757
CUHKPQ16308,0
PN1224068,0.823
CUHKPQ25639,0
CUHKPQ24283,0
CUHKPQ10838,0
PN1186340,0.862
PN4017179,0.817
1189309,0.4
63975,0.416603774
CUHKPQ16783,0
OUTDOOR559,1
CUHKPQ13288,0
PORTRAIT2519,1
60343,0.2812749
PORTRAIT1827,1
SPAQ01307,0.2733
CUHKPQ24459,0
SPAQ00536,0.2785
CUHKPQ25572,0
CUHKPQ19566,0
CUHKPQ18417,0
CUHKPQ20681,0
CUHKPQ17821,0
CUHKPQ1425,1
CUHKPQ27524,0
390935,0.664953271
31124,0.383555556
FA135,0.734950664
CUHKPQ20969,0
819770,0.725592417
CUHKPQ15068,0
CUHKPQ25937,0
748040,0.365517241
CUHKPQ19749,0
CUHKPQ20116,0
PORTRAIT1647,1
FA157,0.851909097
1170589,0.73544
CUHKPQ2814,1
41354,0.336134454
CUHKPQ10218,1
PSA3416,1
CUHKPQ5248,1
823837,0.379333333
PORTRAIT3475,1
PN2027139,0.785
GLAMOUR1843,1
AM1902,0.6933334
AM15,0.7366666
PORTRAIT3149,1
88398,0.447567568
CUHKPQ11640,0
NG4022,1
PN4056982,0.722
CUHKPQ11511,0
PORTRAIT2196,1
CUHKPQ22230,0
PN2881063,0.762
SPAQ07773,0.2429
PN4083807,0.682
1142484,0.38846
PN2244693,0.803
CUHKPQ29238,0
CUHKPQ2658,1
CUHKPQ17396,0
PN678461,0.798
CUHKPQ21537,0
CUHKPQ8542,1
SPAQ00436,0.215
63729,0.70779661
33078,0.361009174
CUHKPQ7475,1
PN4015853,0.708
CUHKPQ14580,0
CUHKPQ10623,0
PN3063344,0.75
CUHKPQ24962,0
PN4043904,0.827
219066,0.669293478
PN4018188,0.742
935164,0.452777778
CUHKPQ15569,0
1199932,0.74717
SPAQ00361,0.2263
SPAQ10561,0.2788
CUHKPQ9377,1
JX160,1
OUTDOOR1676,1
PN2451712,0.768
CUHKPQ15702,0
59492,0.398473282
SPAQ04936,0.3529
1142897,0.35526
CUHKPQ20560,0
CUHKPQ8891,1
CUHKPQ8525,1
CUHKPQ6391,1
CUHKPQ23818,0
CUHKPQ21827,0
PORTRAIT1034,1
CUHKPQ28341,0
CUHKPQ26490,0
GLAMOUR2488,1
CUHKPQ13748,0
23700,0.700877193
OUTDOOR1872,1
CUHKPQ7192,1
PORTRAIT3470,1
197577,0.439492754
AF731,0.7933334
PSA2111,1
CUHKPQ12990,0
CUHKPQ18444,0
CUHKPQ16459,0
CUHKPQ7147,1
CUHKPQ29049,0
1226916,0.67115
CUHKPQ9822,1
1169195,0.70274
AF1231,0.7966666
153392,0.660700389
PORTRAIT4087,1
SPAQ02871,0.359
SPAQ06290,0.2067
CUHKPQ16019,0
PN4063089,0.858
511442,0.779638009
743682,0.701136364
CUHKPQ6828,1
CUHKPQ875,1
JX805,0
CUHKPQ776,1
PN2089478,0.683
214862,0.412280702
CUHKPQ26571,0
CUHKPQ1138,1
PN4041906,0.792
766276,0.372580645
AF1183,0.7233334
215164,0.357608696
PN4041594,0.785
PORTRAIT2919,1
CUHKPQ16930,0
PN2549983,0.815
144938,0.385488959
377491,0.372477064
OUTDOOR1621,1
NG2814,1
PORTRAIT4236,1
NG2594,1
OUTDOOR1814,1
CUHKPQ23606,0
158928,0.389883268
OUTDOOR1164,1
502449,0.710404624
PN2358607,0.667
CUHKPQ747,1
SPAQ01333,0.1125
AF1992,0.7666666
SPAQ07862,0.3914
248439,0.72097561
PN1328129,0.757
NG1952,1
AM707,0.36
PSA1665,1
CUHKPQ17175,0
SPAQ04155,0.2863
PN2719563,0.8
959628,0.74748
CUHKPQ25403,0
CUHKPQ27430,0
1253577,0.71207
SPAQ03810,0.365
CUHKPQ18394,0
PORTRAIT1617,1
CUHKPQ28625,0
609026,0.728193833
CUHKPQ14627,0
CUHKPQ11764,0
NG2940,1
SPAQ08551,0.074
CUHKPQ24433,0
1197288,0.43721
AM1961,0.7633334
CUHKPQ29206,0
CUHKPQ19671,0
20416,0.700843882
CUHKPQ18823,0
CUHKPQ22639,0
PORTRAIT3379,1
CUHKPQ27595,0
PN4032960,0.683
CUHKPQ13522,0
917015,0.713605442
CUHKPQ15819,0
SPAQ06937,0.236
50596,0.426760563
CUHKPQ2510,1
692840,0.399315068
SPAQ02686,0.35
CUHKPQ3152,1
CUHKPQ13497,0
PN4029820,0.782
OUTDOOR1725,1
CUHKPQ16098,0
CUHKPQ13941,0
PN2580122,0.887
AM1800,0.8133334
717260,0.355932203
PSA1782,1
AM139,0.9
AF1792,0.7766666
PN1165089,0.773
CUHKPQ2474,1
106205,0.669037657
CUHKPQ12734,0
CUHKPQ25963,0
480420,0.370351759
547044,0.425170068
PN1188795,0.682
CUHKPQ27629,0
CUHKPQ1652,1
SPAQ08666,0.24
800028,0.661320755
CUHKPQ20200,0
CM163,0.74
PN4034267,0.822
CUHKPQ7063,1
CUHKPQ26625,0
CUHKPQ330,1
PN4010338,0.708
CUHKPQ14402,0
PORTRAIT2469,1
528878,0.442346939
161508,0.703643725
SPAQ06425,0.28
218561,0.398250729
889554,0.711170213
PSA2736,1
PORTRAIT4176,1
848903,0.406995885
CUHKPQ20747,0
389089,0.356730769
CUHKPQ27353,0
CUHKPQ7534,1
CUHKPQ18753,0
PSA1318,1
CUHKPQ13810,0
258280,0.386092715
498805,0.711313869
SPAQ04089,0.286
129690,0.384984026
CUHKPQ29363,0
PN4079959,0.742
CUHKPQ8701,1
866295,0.674479167
1227879,0.75455
1180649,0.4377
CUHKPQ9845,1
384445,0.444017094
CUHKPQ11565,0
PN4026489,0.708
16783,0.709090909
CUHKPQ22059,0
23760,0.332692308
PN4060334,0.742
CUHKPQ918,1
CUHKPQ14938,0
PORTRAIT1910,1
835380,0.393896714
PN4088736,0.702
CUHKPQ1080,1
777938,0.349350649
GLAMOUR1326,1
206687,0.453846154
PN4046100,0.792
946468,0.661481481
CUHKPQ4617,1
AF1902,0.7366666
CUHKPQ11547,0
214450,0.71130137
19102,0.390551181
PORTRAIT1175,1
PN4023935,0.702
PN4076462,0.863
645,0.382539683
89260,0.361458333
859733,0.356435644
67505,0.452808989
CUHKPQ25553,0
CUHKPQ7215,1
PN4040338,0.727
189232,0.427645051
CUHKPQ2625,1
PN2708703,0.712
NG2470,1
CUHKPQ21553,0
CUHKPQ2810,1
CUHKPQ20804,0
PN4042370,0.758
340025,0.340769231
CUHKPQ13719,0
PN4019630,0.708
CUHKPQ22523,0
CUHKPQ19192,0
635314,0.37991453
651711,0.771363636
PN4006280,0.712
PORTRAIT4251,1
115610,0.389456869
CUHKPQ6339,1
728598,0.708433735
PSA1053,1
PORTRAIT3606,1
CUHKPQ20671,0
CUHKPQ16960,0
1211050,0.4459
PN4017139,0.823
CUHKPQ25314,0
CUHKPQ18312,0
710712,0.362176166
CUHKPQ18009,0
NG2164,1
CF578,0.7933334
CUHKPQ26486,0
PSA1722,1
34877,0.725
CUHKPQ14958,0
572805,0.33
31966,0.370338983
PN4001359,0.722
173399,0.727586207
GLAMOUR829,1
PN4038280,0.855
432081,0.746601942
NG3357,1
395777,0.723972603
CUHKPQ8105,1
GLAMOUR1323,1
CUHKPQ24682,0
PSA3439,1
840925,0.689795918
PORTRAIT3367,1
SPAQ03977,0.3422
